episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,custom_metrics/num_aircraft_out_of_bounds_metric_mean,custom_metrics/num_aircraft_out_of_bounds_metric_min,custom_metrics/num_aircraft_out_of_bounds_metric_max,custom_metrics/runway_angle_error_mean,custom_metrics/runway_angle_error_min,custom_metrics/runway_angle_error_max,custom_metrics/altitude_error_mean,custom_metrics/altitude_error_min,custom_metrics/altitude_error_max,custom_metrics/num_aircraft_at_target_metric_mean,custom_metrics/num_aircraft_at_target_metric_min,custom_metrics/num_aircraft_at_target_metric_max,custom_metrics/num_correct_heading_metric_mean,custom_metrics/num_correct_heading_metric_min,custom_metrics/num_correct_heading_metric_max,custom_metrics/num_aircraft_not_at_target_neither_out_of_bounds_metric_mean,custom_metrics/num_aircraft_not_at_target_neither_out_of_bounds_metric_min,custom_metrics/num_aircraft_not_at_target_neither_out_of_bounds_metric_max,custom_metrics/num_aircraft_altitude_to_low_mean,custom_metrics/num_aircraft_altitude_to_low_min,custom_metrics/num_aircraft_altitude_to_low_max,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/actor_loss,info/learner/default_policy/critic_loss,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q,info/learner/default_policy/mean_td_error,info/learner/default_policy/td_error
-1316.2914049427015,-3609.786211659649,-2232.1251635793283,1090.7142857142858,7,0,10002,False,7,1,0026f95813644055b9f5a1712a77105c,2021-05-10_13-06-25,1620644785,52.14160108566284,52.14160108566284,2926,walters-mac,192.168.1.238,52.14160108566284,0,1,0.8571428571428571,0,1,81.71327105189587,15.223337827533227,165.85838125669707,0.12160681338717265,0.006238905602729437,0.8079003227524101,0.14285714285714285,0,1,0.0,0,0,0.8571428571428571,0,1,0.8571428571428571,0,1,"[-1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684]","[1001, 1006, 1009, 943, 1246, 1257, 1173]",11.897551352116299,1.5605609098831932,1.2602422190927849,0.1683145806171011,23.508,4253.858,10002,100,10002,1,41.148648648648646,44.199999999999996,0.0,0.10191679000854492,5.549498081207275,-0.11422125995159149,0.043440524488687515,-0.341510146856308,2.0687596797943115,"[ 2.7072954   3.1007001   0.84302425  0.9206049   2.7564034   2.6213813
  0.7345463   0.59725904  2.720945    2.8604484   3.0475633   0.53157806
  1.1162088   3.062366    1.0003152   2.3150728   3.3034873   1.1868081
  0.570703    3.92003     3.2814875   3.0011933   0.1013881   0.8505619
  1.1503382   1.1842042   0.4348632   1.313268    2.5630774   3.9666512
  2.8257797   2.901415    0.90126306  3.690732    0.4507236   3.9780648
  0.87305117  2.9876058   2.5379539   0.7353622   0.6059872  -0.7566938
  0.11744377  0.6841299   2.7756257   3.5356858   3.5170264   0.69490325
  0.8941906   0.9909792   0.36512622  2.5877252   4.006409    2.8469048
  3.1771111   0.9160366   0.45051974  2.8328938   3.1309159   0.5297624
  0.8922727   0.7152721   3.8864093   0.9354861   3.4369833   2.7812185
  2.8196123   3.018656    1.1401494   2.6004293   4.0218797   2.9037454
  3.274134    2.872489    2.817921    1.1426476   1.1320883   0.6139426
  1.2433257   1.2778249   2.7382543   1.0991038   1.0958142   3.063697
  3.4275203   3.5063562   3.8626888   0.02309771  0.9049034   0.6294234
  3.5275762   3.496278    2.837738    3.7189937   3.0510647   3.9820862
  3.3803334   1.125021    3.2315652   1.0995561 ]"
-1316.2914049427015,-3609.786211659649,-2234.6504464376094,1108.888888888889,2,0,11004,False,9,2,0026f95813644055b9f5a1712a77105c,2021-05-10_13-06-40,1620644800,15.363180875778198,67.50478196144104,2926,walters-mac,192.168.1.238,67.50478196144104,0,2,0.8888888888888888,0,1,90.13569875389534,15.223337827533227,165.85838125669707,0.09599094396824118,0.006238905602729437,0.8079003227524101,0.1111111111111111,0,1,0.0,0,0,0.8888888888888888,0,1,0.8888888888888888,0,1,"[-2565.3195675873358, -1921.6583052958504, -1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684]","[1171, 1174, 1001, 1006, 1009, 943, 1246, 1257, 1173]",11.940511297421448,1.6127734172137567,1.2581398927194085,0.1697688973971684,18.952,5276.518,11004,33500,11004,335,57.849999999999994,45.43181818181818,0.0,5.421920299530029,0.021553335711359978,-5.448338031768799,0.32800257205963135,-9.789981842041016,-0.023312363773584366,"[-0.01789975 -0.07709861 -0.01952147  0.09500623 -0.0170505   0.02015436
  0.00860119 -0.03844023 -0.04327106  0.03650761  0.01776719 -0.15290618
 -0.05318642  0.02571058  0.04082203  0.03977489 -0.00745726  0.08073282
 -0.03591537  0.01558971  0.01191998 -0.0132823   0.14254332  0.1026009
  0.01158953 -0.08797503  0.11728668  0.02013254 -0.00602245  0.06092548
  0.21662652 -0.06012344 -0.01641941  0.0586729  -0.78704405 -0.21106052
  0.0276227   0.08495998  0.03290987  0.02549684 -0.03237391 -0.01811838
  0.08509398 -0.06647825 -0.10155606 -0.01834631  0.03927612 -0.13585424
 -0.06872988  0.01228428  0.03702688 -0.00933504  0.06614876 -0.01544738
  0.03684855  0.00465727  0.01354098 -0.04968023  0.06129742 -0.0055387
  0.01910937 -0.01516616  0.06375742  0.02891469  0.05807495  0.00525856
  0.0641489   0.04238033 -0.06242537 -0.01849079 -0.01898658 -0.02331257
 -0.03701115 -0.07413793  0.01681137  0.08753443 -0.10449862 -0.06822753
 -0.7370921  -0.06298923  0.08842373  0.00289297 -0.02601242 -0.08026505
  0.05452681  0.0055933   0.05389166  0.00995421 -0.01046157 -0.10689735
 -0.0181365  -0.01594234 -0.08169889 -0.01091337 -0.06460357 -0.741228
 -0.04304028  0.05351019 -0.0280571  -0.02042055]"
-1316.2914049427015,-3609.786211659649,-2234.65044643761,1108.888888888889,0,0,12006,False,9,3,0026f95813644055b9f5a1712a77105c,2021-05-10_13-06-54,1620644814,14.01597785949707,81.52075982093811,2926,walters-mac,192.168.1.238,81.52075982093811,0,3,0.8888888888888888,0,1,90.13569875389534,15.223337827533227,165.85838125669707,0.09599094396824118,0.006238905602729437,0.8079003227524101,0.1111111111111111,0,1,0.0,0,0,0.8888888888888888,0,1,0.8888888888888888,0,1,"[-1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684, -2565.3195675873358, -1921.6583052958504]","[1001, 1006, 1009, 943, 1246, 1257, 1173, 1171, 1174]",11.940511297421448,1.6127734172137564,1.2581398927194085,0.1697688973971684,20.59,4856.649,12006,66900,12006,669,53.404999999999994,45.515,0.0,8.686635971069336,0.018386248499155045,-8.726152420043945,1.5709245204925537,-16.564861297607422,-0.0005013495683670044,"[-1.83014870e-02 -1.10859871e-01  1.13754272e-02  6.75163269e-02
 -1.18026733e-02  2.64735222e-02  1.38292313e-01 -7.07492828e-02
  3.45239639e-02  1.63607597e-01  2.01787949e-02  5.80654144e-02
  1.19409561e-02 -1.99346542e-02  2.03828812e-01 -7.72724152e-02
 -3.24907303e-02 -5.36346436e-02 -7.40013123e-02 -4.72674131e-01
 -4.02517319e-02 -1.37329102e-04 -5.92821836e-01 -4.55083847e-02
  2.51874924e-02  8.11395645e-02  4.66146737e-01 -8.62693787e-03
 -2.73417234e-02 -5.13353348e-02 -3.67069244e-03  2.56090164e-01
 -3.01055908e-02 -4.97854829e-01  3.86848450e-02  7.92691708e-02
  2.32172012e-02  3.80606651e-02 -7.15446472e-03 -9.74566936e-02
  6.77199364e-02  1.12821579e-01  4.72490788e-02  7.49258995e-02
  4.20169830e-02  4.80690002e-02 -4.26716805e-02  8.30469131e-02
  1.23450756e-01  1.39301300e-01 -7.54165649e-03  5.88442981e-02
  2.32334137e-02  3.81450653e-02  6.79397583e-02 -4.40610051e-02
  5.01689911e-02 -4.23859954e-01  8.77752304e-02  4.49562073e-03
 -2.11280584e-01  9.27200317e-02 -2.30407715e-02  2.76269913e-02
  6.88025951e-02  9.95635986e-04  3.15570831e-03 -4.35781479e-02
 -8.92801285e-02  4.94613647e-02 -9.28535461e-02  1.26320839e-01
  3.53193283e-02  6.67448044e-02  8.26883316e-02 -3.59687805e-02
 -4.15248871e-02  4.04071808e-03  4.48589325e-02 -4.52117920e-02
 -7.71524906e-02  1.65939331e-03 -2.70061493e-02  2.74518400e-01
  6.98380470e-02  6.93531036e-02  1.60484314e-02 -3.00502777e-02
  3.07331085e-02 -1.87683105e-03 -1.01413727e-02  1.50632858e-02
  5.07907867e-02 -1.56116486e-03 -5.72557449e-02 -3.53641748e-01
 -2.12688446e-02  5.03828526e-02 -1.31769180e-02 -6.06918335e-03]"
-1316.2914049427015,-3820.865507338035,-2393.2719525276525,1117.5,1,0,13008,False,10,4,0026f95813644055b9f5a1712a77105c,2021-05-10_13-07-11,1620644831,17.058681964874268,98.57944178581238,2926,walters-mac,192.168.1.238,98.57944178581238,0,4,0.9,0,1,96.81746661264788,15.223337827533227,165.85838125669707,0.08704385308745394,0.006238905602729437,0.8079003227524101,0.1,0,1,0.0,0,0,0.9,0,1,0.9,0,1,"[-3820.865507338035, -1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684, -2565.3195675873358, -1921.6583052958504]","[1195, 1001, 1006, 1009, 943, 1246, 1257, 1173, 1171, 1174]",11.993746359544408,1.626832803754408,1.2581476281154995,0.17124793654174186,20.07,4982.584,13008,100300,13008,1003,56.64000000000001,45.99199999999999,0.0,13.366938591003418,0.055214714258909225,-13.379119873046875,2.4917402267456055,-23.456586837768555,0.029806528240442276,"[ 1.36375427e-03  2.41926193e-01 -1.50146484e-02 -6.02226257e-02
  7.70568848e-02 -3.01083177e-01 -7.21416473e-02  1.03011131e-01
  8.08563232e-02  2.96095371e-01  2.48790741e-01 -8.16221237e-02
  8.21514130e-02  3.50217819e-02  1.98781967e-01  2.96993256e-02
 -7.17105865e-02 -7.55286217e-02  1.18335724e-01  1.49009705e-01
 -6.49304390e-02  2.54906654e-01  2.41230011e-01  1.58157349e-02
 -1.65978432e-01 -3.40023041e-02  8.69598389e-02  2.18222618e-01
 -3.77724409e-01  6.17027283e-03 -1.89908504e-01 -8.75835419e-02
 -5.23557186e-01 -4.09073830e-02 -4.19044495e-02 -4.18281555e-03
 -1.27759933e-01  8.57696533e-02  2.33386993e-01 -2.03212738e-01
  1.60867691e-01 -3.16536576e-01  1.52473450e-02 -8.20951462e-02
 -1.74921036e-01 -2.03210831e-01 -5.82885742e-02  7.24697113e-02
  3.08040619e-01  7.84053802e-02  2.25793839e-01 -1.35793209e-01
  1.58694267e-01  8.51840973e-02  1.15286827e-01  2.74002075e-01
  2.26940155e-01 -8.13651085e-02  1.09977722e-02 -4.48989868e-03
  1.57760620e-01  1.42937660e-01  1.08317375e-01 -5.53455353e-02
  1.31702423e-02 -5.10344744e-01  9.29117203e-02  2.72714615e-01
  5.66926003e-02  1.67722702e-01 -7.89718628e-02 -1.18083954e-01
 -7.93647766e-02  2.01568604e-01  1.55582428e-02 -2.24041939e-02
  2.23514557e-01  3.32502365e-01 -3.04093361e-02  1.25408173e-01
 -1.44053698e-01  1.35182381e-01  2.57061005e-01 -1.13562584e-01
  2.96230316e-02 -1.81026459e-02  5.17883301e-02  1.69467926e-03
 -3.44046354e-02 -1.75579071e-01 -6.91261292e-02  4.23431396e-04
 -5.55419922e-02 -6.19764328e-02  9.09004211e-02  4.70638275e-02
  1.34973454e+00 -1.45263910e-01 -1.70301437e-01  4.84228134e-02]"
-1316.2914049427015,-4682.84573535893,-2767.4140277397632,1135.3333333333333,2,0,14010,False,12,5,0026f95813644055b9f5a1712a77105c,2021-05-10_13-07-28,1620644848,16.734258890151978,115.31370067596436,2926,walters-mac,192.168.1.238,115.31370067596436,0,5,0.9166666666666666,0,1,97.38608161540839,15.223337827533227,173.02751344747753,0.07377468404673546,0.006238905602729437,0.8079003227524101,0.08333333333333333,0,1,0.0,0,0,0.75,0,1,0.9166666666666666,0,1,"[-4682.84573535893, -4593.403072241707, -1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684, -2565.3195675873358, -1921.6583052958504, -3820.865507338035]","[1227, 1222, 1001, 1006, 1009, 943, 1246, 1257, 1173, 1171, 1174, 1195]",12.093898844893843,1.6664701794642527,1.2576060140094405,0.1740594395852266,18.59,5379.113,14010,133700,14010,1337,54.7304347826087,46.056521739130424,0.0,18.473731994628906,0.6036497354507446,-18.539888381958008,1.3777393102645874,-30.519376754760742,-0.019120121374726295,"[ 6.02111816e-02  2.37000868e-01  1.47106171e-01 -1.27725601e-01
  2.56097794e-01 -3.78547668e-01  5.25283813e-03 -6.74533844e-02
 -1.07740402e-01 -8.73565674e-03  1.15053177e-01 -5.33803940e-01
  3.08589935e-02  6.95495605e-02  8.88309479e-02  1.05207443e-01
  7.81917572e-02  3.76205444e-02  2.08663940e-02 -3.00977707e-01
  2.02363014e-01  6.41574860e-02  2.38889694e-01  3.27281952e-02
 -3.15073013e-01  4.76779938e-02  8.60958099e-02  7.12337494e-02
 -2.12352753e-01  4.00524139e-02  9.75322723e-02 -4.98773575e-01
  1.02467537e-01 -1.78750992e-01 -1.11970901e-01  9.58271027e-02
  1.01922369e+00  1.77244186e-01 -9.91821289e-02  1.05125427e-01
 -2.72581100e-01  6.82315826e-02  8.32996368e-02 -1.08776093e-02
 -2.57440090e-01  4.67720985e-01  2.51865387e-02  1.18904114e-01
  1.48239136e-01  1.33359909e-01  4.45134163e-01 -1.12031937e-01
 -1.11869812e-01 -3.47091675e-01 -2.02541351e-02  1.07656479e-01
 -1.48859024e-01  2.36244202e-02  1.86075211e-01 -1.87028885e-01
 -2.30770111e-02  1.97448730e-02  2.15940475e-01  2.22970963e-01
  1.10064268e-01 -7.17460632e+00  3.52457523e-01  1.30979538e-01
 -8.76197815e-02  3.00164223e-02  2.93502808e-01 -2.84004211e-02
  2.79674530e-02  1.43361568e-01  8.41960907e-02 -4.83673096e-01
 -1.94587708e-02  1.45387650e-01 -2.45891571e-01 -1.71791077e-01
  1.81344986e-01  3.91740799e-01  5.59996128e-01  4.51184750e-01
  1.21339798e-01 -3.36837769e-02  2.45262146e-01  5.77068329e-02
  7.00798035e-02  4.60624695e-03  3.12740326e-01  1.02405548e-01
  1.92527771e-02  1.27351761e-01  5.54656982e-03 -1.05857849e-03
  2.45878220e-01  1.29569054e-01  2.87866592e-01  2.36009598e-01]"
-1316.2914049427015,-4682.84573535893,-2767.4140277397632,1135.3333333333333,0,0,15012,False,12,6,0026f95813644055b9f5a1712a77105c,2021-05-10_13-07-52,1620644872,23.41186213493347,138.72556281089783,2926,walters-mac,192.168.1.238,138.72556281089783,0,6,0.9166666666666666,0,1,97.38608161540837,15.223337827533227,173.02751344747753,0.07377468404673547,0.006238905602729437,0.8079003227524101,0.08333333333333333,0,1,0.0,0,0,0.75,0,1,0.9166666666666666,0,1,"[-1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684, -2565.3195675873358, -1921.6583052958504, -3820.865507338035, -4682.84573535893, -4593.403072241707]","[1001, 1006, 1009, 943, 1246, 1257, 1173, 1171, 1174, 1195, 1227, 1222]",12.093898844893845,1.666470179464253,1.2576060140094403,0.1740594395852266,47.36,2111.475,15012,167100,15012,1671,63.40588235294117,47.21764705882353,0.0,18.29674530029297,0.05350600183010101,-18.37012481689453,2.5999033451080322,-35.953163146972656,-0.08588901162147522,"[-0.36706924 -0.12595558 -0.05476856  0.04675293 -0.02131128 -0.20087051
  0.6078124  -0.67720604 -0.7795882  -0.257967   -0.17856407 -0.17572975
 -0.12403822 -0.42073822 -0.41602707 -0.24306107  0.21204472 -0.4082718
 -0.14164543 -0.27471542 -0.01916361 -0.24515152 -0.15442085  0.0076046
  0.33557844  0.00785494 -0.2065258  -0.08725548 -0.00661373 -0.135149
 -0.00353432 -0.4087181  -0.01686668  0.1200552   0.16443539  0.09266853
 -0.03450775 -0.3472085  -0.13999939 -0.19687462 -0.12701988  0.1252141
  0.06982803 -0.07160378  0.38474464  0.09764242 -0.21679497 -0.04999685
  0.19576168 -0.06750679 -0.16967773  0.0267086   0.20406103 -0.07505798
 -0.16395569 -0.07987785  0.4533062  -0.02483606 -0.01909161 -0.10660362
  0.0195713   0.1858902  -0.14204597 -0.4085617  -0.17812729 -0.08342695
 -0.44425964 -0.14362526  0.13711739 -0.26911163 -0.22407722 -0.0239296
  0.03644609 -0.39959335  0.12713718  0.06573915  0.02597332  0.01324081
  0.11066628 -0.35406876 -0.28889847 -0.15773964 -0.11529541  0.2263403
  0.14378357  0.28894854 -0.04375267 -0.27191746 -0.26015282  0.04990768
 -0.01475334  0.09776878 -0.1626072   0.07386017 -0.46193314 -0.31715012
 -0.2506256  -0.01310921 -0.14323235 -0.12983131]"
-1316.2914049427015,-4682.84573535893,-2767.4140277397632,1135.3333333333333,0,0,16014,False,12,7,0026f95813644055b9f5a1712a77105c,2021-05-10_13-08-16,1620644896,23.97599482536316,162.701557636261,2926,walters-mac,192.168.1.238,162.701557636261,0,7,0.9166666666666666,0,1,97.38608161540837,15.223337827533227,173.02751344747753,0.07377468404673547,0.006238905602729437,0.8079003227524101,0.08333333333333333,0,1,0.0,0,0,0.75,0,1,0.9166666666666666,0,1,"[-1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684, -2565.3195675873358, -1921.6583052958504, -3820.865507338035, -4682.84573535893, -4593.403072241707]","[1001, 1006, 1009, 943, 1246, 1257, 1173, 1171, 1174, 1195, 1227, 1222]",12.093898844893845,1.666470179464253,1.2576060140094403,0.1740594395852266,27.234,3671.819,16014,200500,16014,2005,56.28235294117648,49.905882352941184,0.0,19.987451553344727,0.06741312891244888,-20.087909698486328,0.6502675414085388,-40.97910690307617,-0.024845361709594727,"[-0.21360445  0.13611412 -0.11529064 -0.20399094 -0.6783498   0.24465275
 -0.21090126  0.22012424  0.19870758  0.33219528 -0.03670597  0.0261097
  0.38466644 -0.50224495 -0.31167412 -0.12466717 -0.277071   -0.16857529
 -0.31245136  0.08092117 -0.14223194  0.03869629 -0.2891612   0.03145218
  0.12765503  0.09658051  0.15301943  0.04525757  0.5270343  -0.11201286
 -0.18589783  0.10595131 -0.08606434 -0.46230507  0.19270325 -0.20749712
  0.23845959 -0.4114952   0.02393341 -0.19424295 -0.45027304  0.21596146
  0.06105089  0.23584366 -0.09888983  0.36163712 -0.23976707  0.21990585
  0.2699051  -0.2515812   0.02708054  0.26500702  0.09029007  0.06402969
  0.13134003 -0.21648264 -0.32828236  0.27165604 -0.01445389 -0.21907997
 -0.21831179  0.02194595 -0.6254463   0.06203651  0.08213234  0.22755432
  0.04174232  0.0801506   0.65304947  0.19659233  0.17799377 -0.10624599
  0.01834869  0.13275528 -0.2523594   0.21853828 -0.20537663 -0.24379063
  0.17028427 -0.20077801  0.33927155 -0.54311186 -0.12748337  0.08769035
  0.00717163 -0.47553396  0.17411423 -0.05349302  0.28071404  0.11368561
 -0.3108778   0.25691223 -0.13172913 -0.24234962 -0.01408195 -0.21553135
  0.11366272 -0.58530617  0.22302055  0.03520775]"
-1000.2154404128105,-4682.84573535893,-2631.475674868459,1148.1538461538462,1,0,17016,False,13,8,0026f95813644055b9f5a1712a77105c,2021-05-10_13-08-40,1620644920,23.88812804222107,186.58968567848206,2926,walters-mac,192.168.1.238,186.58968567848206,0,8,0.9230769230769231,0,1,93.1741214894698,15.223337827533227,173.02751344747753,0.06870179906473307,0.006238905602729437,0.8079003227524101,0.07692307692307693,0,1,0.0,0,0,0.7692307692307693,0,1,0.9230769230769231,0,1,"[-1000.2154404128105, -1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684, -2565.3195675873358, -1921.6583052958504, -3820.865507338035, -4682.84573535893, -4593.403072241707]","[1302, 1001, 1006, 1009, 943, 1246, 1257, 1173, 1171, 1174, 1195, 1227, 1222]",12.253796621771759,1.6820024341514292,1.2648521461498996,0.17686574613639694,27.666,3614.548,17016,233900,17016,2339,55.70882352941177,50.688235294117646,0.0,26.68987274169922,0.057445116341114044,-26.743179321289062,1.345503330230713,-46.697025299072266,0.15647079050540924,"[-0.02307701  0.0966835   0.22871399  0.1789589   0.04628754  0.32209778
  0.02709198 -0.5881679   0.1898613   0.07404137  0.23875761  0.25362587
  0.03517532 -0.01205063  0.30945396  0.3713429   0.15246964  0.21995544
  0.11338806  0.28973055  0.23449707  0.04284954  0.37388736  0.22118473
  0.20137024  0.22672892  0.19588184  0.11399078  0.14799118  0.20307541
  0.15862799  0.29595947  0.44044495 -0.05517197  0.17090988 -0.01394272
 -0.16240788  0.3454094   0.4492855   0.25233412  0.30161285  0.25985336
  0.17426682  0.42120528  0.31189728  0.17670822  0.10233688  0.24391174
  0.2583046   0.21065903  0.17975044  0.20594788 -0.14596558  0.01860046
  0.2480774   0.01958275  0.06500816  0.073452    0.15545273  0.13090134
 -0.19427872  0.07404709  0.37409592  0.19213295  0.13105726  0.11341476
  0.39566612  0.19634247  0.15065384  0.5048218   0.23095322  0.14692497
  0.04373932  0.2127533   0.06467056  0.01130867  0.49977112 -0.43326378
  0.6050916   0.06846619  0.27210045 -0.01719093  0.11260796  0.30708313
  0.17674255 -0.15285587 -0.08361816 -0.05352688 -0.03514862  0.57143784
 -0.33669353  0.27754116  0.14492941  0.09850883  0.05123138 -0.0368824
  0.3447175   0.32043004  0.11211777  0.40636826]"
-1000.2154404128105,-4682.84573535893,-2551.947590248397,1170.0666666666666,2,0,18018,False,15,9,0026f95813644055b9f5a1712a77105c,2021-05-10_13-09-05,1620644945,25.488663911819458,212.0783495903015,2926,walters-mac,192.168.1.238,212.0783495903015,0,9,0.9333333333333333,0,1,82.50381164164313,5.074824216914749,173.02751344747753,0.06050756430385639,0.006238905602729437,0.8079003227524101,0.06666666666666667,0,1,0.0,0,0,0.8,0,1,0.9333333333333333,0,1,"[-2008.0848371109796, -2061.945243325012, -1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684, -2565.3195675873358, -1921.6583052958504, -3820.865507338035, -4682.84573535893, -4593.403072241707, -1000.2154404128105]","[1310, 1315, 1001, 1006, 1009, 943, 1246, 1257, 1173, 1171, 1174, 1195, 1227, 1222, 1302]",12.561748038475113,1.7362433711799194,1.2781483447159587,0.1819676733155993,24.559,4071.752,18018,267300,18018,2673,63.19166666666667,51.17222222222223,0.0,28.693321228027344,0.07234176248311996,-28.740440368652344,2.9608399868011475,-51.02171325683594,0.050553999841213226,"[ 0.3289566  -0.11100769  0.41321945  0.28573608 -0.07303619  0.4183693
  0.0341301  -0.2502184   0.1599884   0.21050549 -0.3389244   0.05219269
  0.538249    0.17040157  0.5166657  -0.272151   -0.15470886 -0.13103104
 -0.16745424 -0.07079124 -0.5131302  -0.07338333  0.2211914   0.32555008
  0.02082729  0.2062149   0.23563766  0.58550644 -0.19600224  0.16436768
  0.10395336  0.04313278  0.0179863   0.08255768  0.15631866  0.22991943
 -0.44605255 -0.16921234 -0.03993225 -0.11125946 -0.26272964  0.0544548
  0.29338074  0.07752991  0.06794548 -0.02788639  0.16807938 -0.13541794
 -0.2588234  -0.11299419  0.39422226  0.15049458  0.22153473  0.61429423
  0.10176849 -0.01823425 -0.04071331 -0.06768036  0.05576706  0.01037216
 -0.01966    -0.26856613 -0.05674362 -0.18675804 -0.13370895 -0.02459049
  0.14614868 -0.52507114 -0.2689476   0.09962463  0.44598007  0.27022028
 -0.17282867  0.10092545  0.16440773  0.08452988  0.14072418 -0.19702911
  0.3489113   0.01019669 -0.017766    0.360569    1.1101843   0.2941475
 -0.07085896 -0.00257874  0.0933609   0.03921509  0.289814    0.06564617
  0.06383133 -0.2838173  -0.77523136  0.31932735 -0.17742991  0.11753845
  0.04213715  0.3581009  -0.31148148 -0.10572052]"
-1000.2154404128105,-4682.84573535893,-2551.9475902483973,1170.0666666666666,0,0,19020,False,15,10,0026f95813644055b9f5a1712a77105c,2021-05-10_13-09-27,1620644967,22.132709980010986,234.2110595703125,2926,walters-mac,192.168.1.238,234.2110595703125,0,10,0.9333333333333333,0,1,82.50381164164311,5.074824216914749,173.02751344747753,0.0605075643038564,0.006238905602729437,0.8079003227524101,0.06666666666666667,0,1,0.0,0,0,0.8,0,1,0.9333333333333333,0,1,"[-1365.1525401954282, -1316.2914049427015, -1967.4343868834299, -1930.590709050086, -3609.786211659649, -3228.0595359461363, -2207.5613563778684, -2565.3195675873358, -1921.6583052958504, -3820.865507338035, -4682.84573535893, -4593.403072241707, -1000.2154404128105, -2008.0848371109796, -2061.945243325012]","[1001, 1006, 1009, 943, 1246, 1257, 1173, 1171, 1174, 1195, 1227, 1222, 1302, 1310, 1315]",12.561748038475116,1.7362433711799197,1.2781483447159583,0.18196767331559924,30.816,3245.032,19020,300700,19020,3007,58.41612903225807,51.59032258064516,0.0,29.200345993041992,0.08387377858161926,-29.305482864379883,9.15012264251709,-56.135154724121094,0.11133157461881638,"[-1.68561935e-01  4.14780617e-01  2.05318451e-01  1.02606773e-01
 -5.97000122e-02  2.37541199e-02 -2.34115601e-01  1.06277466e-02
  1.00547791e-01 -9.46807861e-03  7.27523804e-01  2.24697113e-01
  1.98477745e-01  2.87849426e-01  2.70653725e-01  2.81711578e-01
 -1.63183212e-02  1.73572540e-01 -2.42401123e-01 -1.06372833e-01
  2.28015900e-01 -2.30941772e-02 -1.95595741e-01  3.53557587e-01
 -2.51731873e-02  8.20531845e-02 -7.44857788e-02  2.31704712e-01
  2.89497375e-01  1.56707764e-02 -4.37081814e-01  5.82528114e-02
 -6.96640015e-02  4.40330505e-02  2.78106689e-01  1.86920166e-04
  2.17501640e-01 -1.03816986e-02  3.25486183e-01  1.63879395e-02
 -1.23920441e-02 -3.64360809e-02  1.26441956e-01  2.05276489e-01
  4.36693668e-01  1.83792114e-02  8.19358826e-02  4.98886108e-02
  8.49914551e-02  1.43370628e-02 -4.74811554e-01  1.38956070e-01
 -1.69876099e-01  5.73453903e-02 -1.93290710e-01  2.39017487e-01
 -2.80303955e-02  1.23467636e+00 -1.57931805e-01  6.15997314e-02
  4.17529345e-01  2.46309280e-01  4.82940674e-02 -9.55171585e-02
  1.79296494e-01  5.92713356e-01  1.17652893e-01  1.01585388e-01
  4.25594330e-01  1.69372559e-01  5.75554073e-01  3.35845947e-02
  1.04421616e-01  3.58331680e-01  3.49768639e-01 -1.35479927e-01
  4.32951927e-01 -1.19777679e-01  5.68115234e-01  8.26721191e-02
  1.14974976e-01 -2.11215973e-01  3.28132629e-01 -3.86508942e-01
  7.68089294e-02  9.33475494e-02 -7.97500610e-02  2.21252441e-01
  3.84979248e-02 -4.51087952e-02  2.70187378e-01 -1.34330750e-01
  8.30001831e-02  1.31671906e-01  8.28990936e-02  2.22767830e-01
  1.62933350e-01 -4.37164307e-02  4.70938683e-01  1.16470337e-01]"
