episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,custom_metrics/num_aircraft_out_of_bounds_metric_mean,custom_metrics/num_aircraft_out_of_bounds_metric_min,custom_metrics/num_aircraft_out_of_bounds_metric_max,custom_metrics/runway_angle_error_mean,custom_metrics/runway_angle_error_min,custom_metrics/runway_angle_error_max,custom_metrics/num_aircraft_at_target_metric_mean,custom_metrics/num_aircraft_at_target_metric_min,custom_metrics/num_aircraft_at_target_metric_max,custom_metrics/num_correct_heading_metric_mean,custom_metrics/num_correct_heading_metric_min,custom_metrics/num_correct_heading_metric_max,custom_metrics/num_aircraft_not_at_target_neither_out_of_bounds_metric_mean,custom_metrics/num_aircraft_not_at_target_neither_out_of_bounds_metric_min,custom_metrics/num_aircraft_not_at_target_neither_out_of_bounds_metric_max,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/actor_loss,info/learner/default_policy/critic_loss,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q,info/learner/default_policy/mean_td_error,info/learner/default_policy/td_error
-1660.6249595158638,-2245.4233816426126,-1973.6144734179768,1475.1666666666667,6,0,10002,False,6,1,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-02-23,1619035343,44.846047163009644,44.846047163009644,22679,walters-mac,192.168.1.238,44.846047163009644,0,1,0.16666666666666666,0,1,146.32232340926137,98.50015750066017,172.85119380744487,0.0,0,0,0.0,0,0,0.8333333333333334,0,1,"[-2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638]","[1351, 1500, 1500, 1500, 1500, 1500]",9.739799084870713,1.3071966671693451,1.3888400533924932,0.17831729448538672,32.354,3090.797,10002,100,10002,1,40.6015625,55.8515625,0.0,-0.05663783848285675,2.1092605590820312,0.053762055933475494,0.2820560038089752,-0.2187650054693222,1.4325265884399414,"[ 1.1864067  1.5252643  1.5507703  1.7084495  1.530005   1.7835255
  1.4838982  1.7622166  1.7174904  1.4303344  1.4045544  1.6265713
  1.2690586  1.2852619  1.2767298  1.7844925  1.3099715  1.2833486
  1.3414612  1.3065778  1.2951297  1.6283716  1.130896   1.3100618
  1.7960411  1.4409456  1.3188167  1.3080834  1.3506389  1.5676543
  1.4132416  1.62275    1.8177979  1.3296801  1.5469675  1.5756484
  1.259033   1.4761082  1.3754345  1.9464284  1.4930278  1.3457199
  1.5900223  1.3658596  1.7634004  1.370561   1.7024584  1.6170461
  1.2949457  1.4493514  1.1144409  1.2584196  1.2465965  1.5427625
  1.1088998  1.4091172  1.6387426  1.4987366  1.8074421  1.1992565
 -0.8076189  1.0784949  1.165646   1.8474991  1.8188608  1.284887
  1.7698061  1.1788746  1.5916688  1.4399235  1.1218693  1.2261729
  1.0820857  1.3359334  1.4556952  1.6573849  1.168997   1.5949185
  1.4267159  1.619021   1.7292337  1.0931529  1.0820259  1.3531951
  1.5816587  1.4644711  1.5146471  1.4729263  1.886623   1.1557766
  1.423019   1.6056473  1.421889   1.8383322  1.7605886  1.547681
  1.2787297  1.1765912  1.3468784  1.569824 ]"
-1005.5901905717002,-2245.4233816426126,-1835.3252901542232,1352.857142857143,1,0,11004,False,7,2,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-02-32,1619035352,9.801310062408447,54.64735722541809,22679,walters-mac,192.168.1.238,54.64735722541809,0,2,0.2857142857142857,0,1,139.88262529767664,98.50015750066017,172.85119380744487,0.0,0,0,0.0,0,0,0.7142857142857143,0,1,"[-1005.5901905717002, -2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638]","[619, 1351, 1500, 1500, 1500, 1500, 1500]",9.71080287647339,1.3037359022509312,1.3821988978961097,0.17802149449205554,15.421,6484.82,11004,33500,11004,335,29.61428571428571,57.37142857142856,0.0,3.4195754528045654,0.058581046760082245,-3.446516513824463,0.011057261377573013,-5.803546905517578,-0.04664543643593788,"[-5.38187027e-02 -7.52034187e-02 -2.91037560e-03 -1.21040106e-01
  5.77493072e-01 -6.94880486e-02 -7.36498833e-03 -7.20219612e-02
  3.49388123e-02 -1.32992506e-01 -6.08310699e-02 -1.72443390e-02
 -5.51333427e-02 -1.07024670e-01 -4.42566872e-02  1.33891106e-02
  4.47185040e-02  3.84807587e-04 -3.01833153e-02  2.77203798e-01
 -5.77380657e-02 -8.49013329e-02  8.33082199e-03 -1.25843525e-01
 -5.54275513e-03  9.42292213e-02 -1.79498196e-02 -6.18948936e-02
  1.55954361e-02  7.05079913e-01 -4.00919914e-02 -9.83402729e-02
 -3.36031914e-02 -6.39374256e-02 -6.68551922e-02 -1.47163868e-02
  1.77598000e-02 -5.88612556e-02 -8.58514309e-02 -3.92866135e-02
  1.59982204e-01  1.98161602e-02 -7.98711777e-02 -6.58122241e-01
  1.75888538e-02 -2.03681207e+00 -1.10266209e-02  7.89575577e-02
 -7.51771927e-02 -4.64973450e-02  6.20408058e-02 -2.39551067e-02
 -3.67164612e-04 -7.97693729e-02 -6.37831688e-02 -6.99539185e-02
 -6.57048225e-02 -3.97243500e-02 -2.25925446e-03  5.41429520e-02
 -8.20403099e-02 -4.54761982e-02 -1.45215511e-01 -3.47542763e-02
 -1.89752579e-02  6.80835247e-02 -1.37997627e-01  6.29997253e-03
 -6.05077744e-02 -1.41928196e-01 -1.07001781e-01 -3.21166515e-02
 -4.16431427e-02  3.45544815e-02  1.93691254e-02 -7.76998997e-02
 -4.58993912e-02  4.26781178e-02 -2.03734398e-01  1.49476767e-01
 -7.82904625e-02 -9.91315842e-02 -2.58469582e-02 -1.15218163e-01
 -3.49292755e-02 -6.30359650e-02 -6.36010170e-02 -6.30786419e-02
 -5.15646935e-02 -5.71022034e-02 -1.04118824e-01 -2.37796307e-02
  1.09298229e-02 -2.12318897e-02 -7.15687275e-02  5.05194664e-02
 -9.29985046e-02 -8.25257301e-02 -3.39272022e-02 -1.32155418e-02]"
-1005.5901905717002,-2245.4233816426126,-1835.325290154223,1352.857142857143,0,0,12006,False,7,3,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-02-43,1619035363,10.462907075881958,65.11026430130005,22679,walters-mac,192.168.1.238,65.11026430130005,0,3,0.2857142857142857,0,1,139.88262529767664,98.50015750066017,172.85119380744487,0.0,0,0,0.0,0,0,0.7142857142857143,0,1,"[-2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638, -1005.5901905717002]","[1351, 1500, 1500, 1500, 1500, 1500, 619]",9.71080287647339,1.3037359022509312,1.38219889789611,0.17802149449205554,14.946,6690.974,12006,66900,12006,669,21.966666666666665,57.30666666666669,0.0,4.923147201538086,0.10294174402952194,-4.963457107543945,1.4067997932434082,-7.500601768493652,-0.06820160150527954,"[ 8.29401016e-02 -5.19328117e-02 -1.52024269e-01  1.79850101e-01
  4.80847359e-02 -4.10819054e-02  1.14122868e-01 -1.24511719e-02
 -6.92796707e-03 -3.65695953e-02 -1.83601379e-02 -8.31074715e-02
  3.87001038e-03  2.57778168e-03  4.69899178e-02 -4.41246033e-02
 -1.20302200e-01  2.45347023e-02 -6.42986298e-02 -9.43990290e-01
  4.10156965e-01  3.47447395e-02 -7.22846985e-02  1.08475685e-02
 -4.65283394e-02  4.11348343e-02 -3.77120495e-01  5.49869537e-02
 -5.65800667e-02  2.25024223e-02  4.79590893e-02  3.79776955e-02
  1.78222656e-02 -2.31413841e-02 -4.96950150e-02 -9.27824974e-02
 -6.55474663e-02 -1.43465996e-01 -7.56759644e-02 -9.44304466e-02
 -1.13787794e+00 -3.09462547e-02 -9.37509537e-02  3.06224823e-02
 -6.12149239e-02 -4.56237793e-02  8.32796097e-03  3.91483307e-03
 -9.76085663e-04  4.17308807e-02  5.67708015e-02  1.27660513e-01
 -1.67131424e-03 -7.09629059e-03 -1.60029411e-01  6.50258064e-02
 -2.51909256e-01 -3.44924927e-02  7.96551704e-02 -5.00907898e-02
  8.35843086e-02 -2.80747414e-02 -9.54246521e-03  1.01017952e-02
 -8.83698463e-02  2.41279602e-04  4.63583469e-02 -1.39315605e-01
  3.10945511e-02 -4.54449654e-02 -4.75559235e-02  4.28900719e-02
 -6.58082962e-03 -7.90452957e-02  9.79127884e-02 -4.77938652e-02
  1.31535530e-02 -1.15575790e-02 -2.60937476e+00 -8.82115364e-02
 -4.35924530e-02 -7.75532722e-02  3.88588905e-02  8.37006569e-02
 -3.13248634e-02  8.98795128e-02  2.30512619e-02 -8.11815262e-02
  1.73397064e-02 -8.75697136e-02 -6.28395081e-02 -1.14881754e-01
 -5.92175245e-01 -3.81135941e-03 -1.15794659e-01  1.13739967e-02
  7.78150558e-03  4.51469421e-03  3.66740227e-02 -9.37871933e-02]"
-902.901217498955,-2245.4233816426126,-1721.0594960534258,1262.111111111111,2,0,13008,False,9,4,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-02-56,1619035376,13.335378170013428,78.44564247131348,22679,walters-mac,192.168.1.238,78.44564247131348,0,4,0.4444444444444444,0,1,131.65179197848468,87.00555656189994,172.85119380744487,0.0,0,0,0.0,0,0,0.5555555555555556,0,1,"[-1739.3572159023156, -902.901217498955, -2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638, -1005.5901905717002]","[1187, 702, 1351, 1500, 1500, 1500, 1500, 1500, 619]",9.743685541587418,1.2976064924831978,1.358040546302098,0.17711805382103032,16.832,5941.134,13008,100300,13008,1003,27.247368421052634,57.33157894736842,0.0,7.241454601287842,0.05361691862344742,-7.281421661376953,3.6053919792175293,-11.577786445617676,-0.05145234614610672,"[-0.15560913 -0.03572035 -0.05425406  0.59585524 -0.15578938 -0.1277566
 -0.06823444  0.00884151 -0.10703707 -0.03777647 -0.12338686 -0.14153862
 -0.09552622  0.01345396 -0.09348965 -0.10179472 -0.18465042 -0.13303661
 -0.00317001 -0.1774931  -0.04169369 -0.12301159 -0.12669182  0.03285122
 -0.1153388  -0.10074186 -0.09879398 -0.09965134  1.0137415  -0.01187468
  0.06776047 -0.04559326  0.02380943 -0.10982895  0.02115631  0.02056694
 -0.10409784 -0.11937714  0.02364254 -0.1205678  -0.09260559  0.8287313
 -0.08119011 -0.15782452 -0.01060629 -0.05975342 -0.06737232 -0.2507267
 -0.06261349 -0.06557798 -0.03460598 -0.0420537  -0.14734459 -0.06679726
  0.06747293  0.07762432 -0.174366   -0.09612751 -0.0309763  -0.09227133
 -0.09390259 -0.08489323 -0.13332987 -0.04557133 -0.1364727   0.01908541
  0.0568409  -0.04638004 -0.10296154  0.07464027 -0.04713106 -0.09543228
 -0.02442837 -0.15456009 -0.07584715 -0.05736685  0.03268337  0.12385941
 -0.0016613  -0.06011438 -0.02976036  0.16045237 -0.11475277 -1.6554393
 -0.13904953 -0.03390217  0.0507431   0.11481476 -0.06714487 -0.01983118
 -0.0857935  -0.09934139 -0.13149261 -0.05157232 -0.17843246 -0.08069515
 -0.04218245 -0.02690601 -0.05729294 -0.05388069]"
-902.901217498955,-2245.4233816426126,-1755.507302380558,1285.9,1,0,14010,False,10,5,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-03-07,1619035387,10.804988861083984,89.25063133239746,22679,walters-mac,192.168.1.238,89.25063133239746,0,5,0.4,0,1,129.97812107671982,87.00555656189994,172.85119380744487,0.0,0,0,0.0,0,0,0.6,0,1,"[-2065.5375593247472, -2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638, -1005.5901905717002, -1739.3572159023156, -902.901217498955]","[1500, 1351, 1500, 1500, 1500, 1500, 1500, 619, 1187, 702]",9.738168721264199,1.2937734886329424,1.346637706906872,0.1766722861220406,15.579,6419.051,14010,133700,14010,1337,35.26,57.386666666666656,0.0,9.031408309936523,0.016169153153896332,-9.053749084472656,4.848056793212891,-13.820956230163574,0.054382890462875366,"[ 3.42388153e-02  5.32641411e-01  1.92867756e-01  8.55302811e-02
  8.98637772e-02  2.76288986e-02  9.80844498e-02  6.29501343e-02
  6.49776459e-02  1.15185261e-01  2.17247009e-02  6.47211075e-02
 -8.46036375e-01  1.75867081e-02  7.90872574e-02  2.88057327e-03
  1.76382065e-02  7.50885010e-02  1.38003826e-01  5.65395355e-02
 -7.30552673e-02 -3.59573364e-02  1.69858932e-02  4.24404144e-02
 -1.25751495e-02 -3.33414078e-02  6.33411407e-02  4.51126099e-02
  2.36034393e-02 -6.87994957e-02  2.78186798e-03  3.30629349e-02
  7.17477798e-02  9.95569229e-02  8.93621445e-02  7.51447678e-02
  4.12626266e-02  2.86686897e-01  1.61859512e-01  5.92470169e-02
  5.86700439e-03  4.87356186e-02  6.83441162e-02 -4.87947464e-02
  3.94816399e-02  2.47526169e-02  1.02283478e-01  9.58566666e-02
  9.36260223e-02  2.86283493e-02  2.44102478e-02  9.55934525e-02
  4.65679169e-03  2.64167786e-03  1.03029251e-01  4.90865707e-02
  1.06386185e-01  9.60559845e-02 -2.73532867e-02  1.22833252e-02
  7.03811646e-04  3.56950760e-02  6.34260178e-02  4.16660309e-02
  6.13603592e-02  1.59473419e-02  5.09166718e-03  8.32757950e-02
  4.34217453e-02  6.51407242e-03  2.26791382e-01  3.63359451e-02
  2.79092789e-03  7.09218979e-02  4.39634323e-02  6.39219284e-02
  4.08296585e-02  4.79907990e-02  8.42704773e-02  8.26921463e-02
  9.51032639e-02  9.05723572e-02  5.17683029e-02  7.98263550e-02
  5.44853210e-02  7.21435547e-02  2.60972977e-02  9.55724716e-02
  3.15256119e-02  1.55544281e-01  5.11608124e-02  1.08906746e-01
  3.40752840e-01  1.92518234e-02  8.84351730e-02  5.09939194e-02
  4.28848267e-02  3.55625153e-02  3.67918015e-02  1.08058453e-01]"
-767.3863471435444,-2245.4233816426126,-1665.6781246317385,1219.909090909091,1,0,15012,False,11,6,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-03-18,1619035398,10.597563028335571,99.84819436073303,22679,walters-mac,192.168.1.238,99.84819436073303,0,6,0.45454545454545453,0,1,127.32259424500803,87.00555656189994,172.85119380744487,0.0,0,0,0.0,0,0,0.5454545454545454,0,1,"[-767.3863471435444, -2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638, -1005.5901905717002, -1739.3572159023156, -902.901217498955, -2065.5375593247472]","[560, 1351, 1500, 1500, 1500, 1500, 1500, 619, 1187, 702, 1500]",9.72033445593113,1.2895182919247994,1.3349418123395578,0.17621535881744857,17.955,5569.37,15012,167100,15012,1671,36.8875,57.15,0.0,11.311534881591797,0.032364748418331146,-11.3679780960083,-3.209219217300415,-17.79867935180664,-0.03853628784418106,"[-0.06469536 -0.02571487 -0.11045551 -0.20680904 -0.13561821 -0.06844425
 -0.07849026  0.10503483 -0.01298237 -0.04889965 -0.12016487 -0.00640106
  0.00399303 -0.37090397 -0.05827522 -0.36452675 -0.03210831 -0.15972042
  0.03399181 -0.05304146 -0.04539585  0.00489044  0.01247311 -0.14499855
 -0.2433443   0.03238964 -0.05891132 -0.00682831 -0.09456062  0.00188446
 -0.23344994  0.00864792 -0.07816505 -0.00237465 -0.00148296  0.08587456
 -0.20088863 -0.04001141 -0.23301649 -0.35228252 -0.0463829  -0.24846125
  0.02866268 -0.25059032 -0.14893818  0.01559448 -0.00647354  0.06604958
  0.15420437 -0.20541954 -0.13179874 -0.04906368  0.33487272 -0.03472042
 -0.05746174  1.2074993   0.0158968   0.04332733 -0.07559109 -0.26587868
 -0.08453655  0.0415163  -0.0213623  -0.0658989  -0.00792503 -0.02385139
  0.02276039  0.03573418  0.01068115  0.03848457 -0.00703716 -0.18585014
 -0.24287987  0.00646496 -0.00991535 -0.1585207   0.09076405 -0.01391792
 -0.10523319  0.07668304 -0.22146702  0.06625938  0.05242729 -0.13001251
  0.00711346 -0.03075981 -0.0208149  -0.0552187  -0.25576687 -0.06032848
  0.10983658  0.11433172  0.06820011 -0.35564137 -0.01533413  0.09644794
  0.05921459  0.23187208  0.02585888  0.08244801]"
-767.3863471435444,-2245.4233816426126,-1588.5814351794656,1152.3846153846155,2,0,16014,False,13,7,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-03-30,1619035410,12.462520122528076,112.31071448326111,22679,walters-mac,192.168.1.238,112.31071448326111,0,7,0.5384615384615384,0,1,128.9168034831314,87.00555656189994,176.2441454434726,0.0,0,0,0.0,0,0,0.46153846153846156,0,1,"[-1103.1941504786007, -1225.9051359053315, -2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638, -1005.5901905717002, -1739.3572159023156, -902.901217498955, -2065.5375593247472, -767.3863471435444]","[730, 832, 1351, 1500, 1500, 1500, 1500, 1500, 619, 1187, 702, 1500, 560]",9.679426941724646,1.2854384627984745,1.3151854639633598,0.17556780446450945,18.85,5305.008,16014,200500,16014,2005,44.67058823529412,57.22352941176471,0.0,12.645343780517578,0.040642980486154556,-12.7066650390625,3.9286272525787354,-21.877220153808594,0.024355631321668625,"[ 0.31349373  0.14210701 -0.00361776  0.00347996  0.23559952  0.19626808
 -0.12929249  0.06534767 -0.02702618  0.02473259 -0.27294827 -0.0012722
 -0.01698494 -0.10826111 -0.00601101  0.18074417  0.15223312 -0.13925552
  0.02485085  0.2317934   0.05482578  0.11915588  0.15052986  0.02484131
  0.02918243  0.08906746 -0.02929211 -0.09807014  0.16615105  0.08084869
  0.15457344  0.34002113  0.13884544 -0.06060791  0.30584717  0.02182245
  0.19877243  0.17615986 -0.06652355 -0.15482903  0.06108475 -0.166296
 -0.00135994 -0.27742863  0.1400814   0.1914978  -0.10021949  0.29610634
 -0.6291876   0.15805817  0.2017498   0.05146599  0.17384815 -0.02340031
  0.22222424  0.3419881  -0.10371876 -0.15715313 -0.3680992  -0.00321388
  0.1212635   0.24184513  0.19986248  0.0809803  -0.27246952 -0.1387825
 -0.149333    0.18044567 -0.01979351 -0.7293874  -0.11339378  0.14309597
  0.23905563 -0.0093298   0.11333275  0.22451878  0.22138596  0.728302
 -0.00760078 -0.16512203 -0.22249603 -0.01599407 -0.19178677  0.09636307
  0.14526081 -0.03118706  0.16830254 -0.15476036  0.09806824  0.12836456
 -0.15423203  0.13161945  0.06205034 -0.38814926 -0.03566456 -0.12213898
 -0.14944649  0.15687084 -0.34202194 -0.14766502]"
-767.3863471435444,-2245.4233816426126,-1588.5814351794656,1152.3846153846155,0,0,17016,False,13,8,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-03-45,1619035425,14.787079095840454,127.09779357910156,22679,walters-mac,192.168.1.238,127.09779357910156,0,8,0.5384615384615384,0,1,128.9168034831314,87.00555656189994,176.2441454434726,0.0,0,0,0.0,0,0,0.46153846153846156,0,1,"[-2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638, -1005.5901905717002, -1739.3572159023156, -902.901217498955, -2065.5375593247472, -767.3863471435444, -1103.1941504786007, -1225.9051359053315]","[1351, 1500, 1500, 1500, 1500, 1500, 619, 1187, 702, 1500, 560, 730, 832]",9.679426941724644,1.2854384627984747,1.31518546396336,0.17556780446450945,17.184,5819.272,17016,233900,17016,2339,54.3,57.49047619047618,0.0,14.701678276062012,0.0774347335100174,-14.803945541381836,7.536142826080322,-22.95806884765625,0.14074507355690002,"[ 0.12634087 -0.14493847  0.03247261  0.27039337  0.30631256  0.2822237
 -0.0326786   0.08211327 -0.13527584  0.00247765  0.6488972  -0.27824783
  0.36407852  0.2776451  -0.12864971  0.23422337  0.12540817  0.34597588
  0.26342392  0.29853058  0.24027252  0.07778931 -0.32198238 -0.16693974
  0.53015995  0.340374    0.3425293   0.3130684   0.16338539  0.49059296
 -0.01963139  0.07120228  0.19961643  0.36273384  0.06498432  0.03130531
  0.3339882  -0.15162659  0.16517448  0.17633057  0.19569969  0.13154316
 -0.01370239  0.05688667 -0.39443207 -0.48656845 -0.18069172  0.38370705
  0.68686295  0.28467655  0.12553024  0.20903397  0.01825976  0.42697144
 -0.03977203  0.07745171 -0.00672913  0.1662693  -0.09018612  0.5638027
  0.393816    0.02685642 -0.23806858 -0.04118633  0.10374546 -0.77877474
  0.27998924  0.13735962  0.24247074  0.03748512  0.3566723   0.09460449
  0.31758022  0.50889397  0.37131882  0.08558655  0.10776329  0.30574226
  0.76475143  0.09059525  0.1610012   0.1379776   0.44836426  0.089921
  0.02343273  0.04301262 -0.228405    0.3548603   0.2721901   0.41940117
 -0.02105713  0.04289627  0.20053291  0.58141327  0.17378616 -0.08990002
  0.16351128 -0.08926582 -0.15102017  0.07598686]"
-767.3863471435444,-2245.4233816426126,-1584.0216788809325,1151.857142857143,1,0,18018,False,14,9,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-03-59,1619035439,13.709857940673828,140.8076515197754,22679,walters-mac,192.168.1.238,140.8076515197754,0,9,0.5714285714285714,0,1,130.53391838050248,87.00555656189994,176.2441454434726,0.0,0,0,0.0,0,0,0.42857142857142855,0,1,"[-1524.7448470000022, -2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638, -1005.5901905717002, -1739.3572159023156, -902.901217498955, -2065.5375593247472, -767.3863471435444, -1103.1941504786007, -1225.9051359053315]","[1145, 1351, 1500, 1500, 1500, 1500, 1500, 619, 1187, 702, 1500, 560, 730, 832]",9.666274008476126,1.2821675095946536,1.30782306794289,0.17592381025324053,19.778,5056.071,18018,267300,18018,2673,51.96500000000001,57.32000000000001,0.0,16.441341400146484,0.1093023270368576,-16.502300262451172,8.756625175476074,-27.13637351989746,-0.1046174019575119,"[-9.57164764e-02  1.85484886e-01  2.62660980e-02 -1.44353867e-01
 -1.75525665e-01 -1.80543900e-01  3.82776260e-02 -1.35098457e-01
 -2.76556015e-02 -2.32143402e-01  2.56022096e-01 -2.06542969e-01
  1.76076889e-01 -2.43362427e-01 -1.57348633e-01 -2.87847519e-01
 -5.21907806e-02  5.68675995e-02 -1.35173798e-01 -5.82132339e-02
 -1.65214539e-01 -1.20971680e-01 -1.85243607e-01  5.34877777e-02
  2.27949142e-01 -5.01918793e-02 -2.90814400e-01 -3.27358246e-02
  3.49481583e-01  3.15666199e-02 -1.57817841e-01  4.13198471e-01
 -2.19799042e-01 -8.77494812e-02  1.09729767e-02 -9.22794342e-02
 -4.75854874e-01  4.33235168e-02 -3.27594757e-01 -5.62257767e-02
 -3.46937180e-01 -1.92778361e+00 -5.53073883e-02 -2.49530792e-01
 -9.07936096e-02 -2.16106415e-01  2.27242470e-01 -6.11763000e-02
 -1.03116989e-01  1.05007172e-01 -2.31394291e-01 -4.33975220e-01
 -1.34641647e-01  1.04524612e-01  1.43388748e-01 -2.06617355e-01
 -1.01810455e-01 -2.14075089e-01 -1.84582710e-01  1.42860413e-03
 -2.78949738e-02  2.53257751e-02 -1.71076679e+00 -1.26309395e-01
  3.31303596e-01  6.54411316e-03 -3.17983627e-02 -2.76006699e-01
  1.50814056e-02  2.11750031e-01 -1.78546906e-02 -1.83729172e-01
 -2.11523056e-01 -9.50784683e-02  1.61123276e-02 -3.85513306e-02
 -8.35408211e-01  2.63189316e-01 -2.83941269e-01  9.02929306e-02
 -9.56974030e-02 -3.68385315e-02  1.18793488e-01 -5.72929382e-02
  1.33367538e-01 -1.68333054e-01 -8.13674927e-02 -8.61091614e-02
  1.32323265e-01 -3.59134674e-02 -8.34569931e-02 -3.88706207e-01
 -6.96773529e-02  1.26342773e-02  9.58518982e-02  1.26380920e-02
 -3.81355286e-02 -2.57729530e-01 -2.09680557e-01  2.23445892e-02]"
-767.3863471435444,-2245.4233816426126,-1525.4843949643123,1124.375,2,0,19020,False,16,10,0b03611f8e7d47dc82769a5bcc885c70,2021-04-21_22-04-10,1619035450,11.677217245101929,152.48486876487732,22679,walters-mac,192.168.1.238,152.48486876487732,0,10,0.625,0,1,131.61424598262056,87.00555656189994,176.2441454434726,0.0,0,0,0.0,0,0,0.375,0,1,"[-1050.7484318595434, -1180.6983832363946, -2135.4148599191444, -1675.793405661366, -2006.0923545269031, -2118.33787924197, -2245.4233816426126, -1660.6249595158638, -1005.5901905717002, -1739.3572159023156, -902.901217498955, -2065.5375593247472, -767.3863471435444, -1103.1941504786007, -1225.9051359053315, -1524.7448470000022]","[885, 979, 1351, 1500, 1500, 1500, 1500, 1500, 619, 1187, 702, 1500, 560, 730, 832, 1145]",9.636302413427863,1.278939643170647,1.2949264073006461,0.1763343170384421,17.173,5823.182,19020,300700,19020,3007,40.27058823529413,57.14705882352942,0.0,18.183441162109375,0.25070369243621826,-18.215290069580078,-1.4585992097854614,-27.21262550354004,0.1553962528705597,"[ 1.2880917   0.05426884  0.01591778  0.2649927  -0.210495    0.19607925
 -0.30978584 -0.00920582  0.5402651  -0.17879105  0.04362679 -0.08279419
  0.3049698   0.92677975 -0.05958176 -0.10917473 -0.07921505 -0.19462395
 -0.14735603 -0.07787514 -0.00355339 -0.23217964 -0.1003027   0.911026
 -0.31788635  0.89585495 -0.24017906  0.1593132   0.44291115 -0.07681656
  0.43696022 -0.14338684 -0.1967125  -0.01275253  1.1968479  -0.11759472
 -0.29366493  0.26508713  0.29884338  0.09468079  0.5727291  -0.09156513
  0.7761936   1.0504417  -0.12667656  0.19497585 -0.22629356 -0.1413765
 -0.07892227  0.20620918  1.597393    0.46001816 -0.29728127 -0.33031178
 -0.09127426  1.190094   -0.3704853   0.24935997 -0.13728905 -0.1824398
 -0.12648582  1.4030952   1.0457993  -0.26236153  0.19983387 -0.1904831
 -0.2325859  -0.25964737 -0.27324486  0.11663818 -0.13883018 -0.09865952
 -0.12881851  0.6863384  -0.01787567 -0.17598915 -0.14410019  0.01940727
 -0.14894676 -0.00421047  0.7843189   1.2452536  -0.27513313 -0.13286972
  0.02610588  0.84822416  0.61727905  0.3708706  -0.15430641 -0.05754852
 -0.10507011 -0.08828735 -0.3181305   0.8641052  -0.2590561   0.07365704
 -0.21364784  0.8234024  -0.09187889  0.94737625]"
